,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.number_variables,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,round_number_modif,player.number_variables,revealed_variables_count,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,model,2040_count,better_random_2040
0,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-9.0,-1.0,-4.0,103.0,0.0,1.0,0.0,1,0.0,-9.0,-1.0,-4.0,103.0,0.0,5.0,,1,1jia4yj2,,,,,0,1,5.0,5,,,,,,,12.0,1.0
1,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-7.0,0.0,3.0,104.0,1.0,0.0,0.0,1,0.0,-7.0,0.0,3.0,104.0,1.0,5.0,,2,1jia4yj2,,,,,0,2,5.0,5,,,,,,,12.0,1.0
2,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-11.0,3.0,-6.0,101.0,0.0,1.0,0.0,1,0.0,-11.0,3.0,-6.0,101.0,0.0,5.0,,3,1jia4yj2,,,,,0,3,5.0,5,,,,,,,12.0,1.0
3,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,3.0,-7.0,106.0,1.0,1.0,1.0,1,0.0,-9.0,3.0,-7.0,106.0,1.0,5.0,,4,1jia4yj2,,,,,0,4,5.0,5,,,,,,,12.0,1.0
4,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,2.0,-13.0,5.0,-2.0,96.0,1.0,0.0,0.0,1,2.0,-13.0,5.0,-2.0,96.0,1.0,5.0,,5,1jia4yj2,,,,,0,5,5.0,5,,,,,,,12.0,1.0
5,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-11.0,7.0,4.0,97.0,1.0,0.0,0.0,1,0.0,-11.0,7.0,4.0,97.0,1.0,5.0,,6,1jia4yj2,,,,,0,6,5.0,5,,,,,,,12.0,1.0
6,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-5.0,9.0,2.0,95.0,1.0,0.0,0.0,1,0.0,-5.0,9.0,2.0,95.0,1.0,5.0,,7,1jia4yj2,,,,,0,7,5.0,5,,,,,,,12.0,1.0
7,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-10.0,4.0,-1.0,108.0,1.0,0.0,0.0,1,0.0,-10.0,4.0,-1.0,108.0,1.0,5.0,,8,1jia4yj2,,,,,0,8,5.0,5,,,,,,,12.0,1.0
8,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,5.0,-2.0,103.0,1.0,1.0,1.0,1,0.0,-9.0,5.0,-2.0,103.0,1.0,5.0,,9,1jia4yj2,,,,,0,9,5.0,5,,,,,,,12.0,1.0
9,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-11.0,8.0,-1.0,97.0,1.0,0.0,0.0,1,0.0,-11.0,8.0,-1.0,97.0,1.0,5.0,,10,1jia4yj2,,,,,0,10,5.0,5,,,,,,,12.0,1.0
10,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-7.0,8.0,-4.0,98.0,1.0,1.0,1.0,1,0.0,-7.0,8.0,-4.0,98.0,1.0,5.0,,11,1jia4yj2,,,,,0,11,5.0,5,,,,,,,12.0,1.0
11,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,1.0,-10.0,0.0,-3.0,91.0,0.0,1.0,0.0,1,1.0,-10.0,0.0,-3.0,91.0,0.0,5.0,,12,1jia4yj2,,,,,0,12,5.0,5,,,,,,,12.0,1.0
12,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-7.0,6.0,-5.0,105.0,1.0,0.0,0.0,1,0.0,-7.0,6.0,-5.0,105.0,1.0,5.0,,13,1jia4yj2,,,,,0,13,5.0,5,,,,,,,12.0,1.0
13,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-7.0,3.0,-11.0,98.0,0.0,1.0,0.0,1,0.0,-7.0,3.0,-11.0,98.0,0.0,5.0,,14,1jia4yj2,,,,,0,14,5.0,5,,,,,,,12.0,1.0
14,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-11.0,8.0,-8.0,100.0,0.0,0.0,1.0,1,0.0,-11.0,8.0,-8.0,100.0,0.0,5.0,,15,1jia4yj2,,,,,0,15,5.0,5,,,,,,,12.0,1.0
15,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-1.0,-10.0,2.0,-6.0,103.0,0.0,0.0,1.0,1,-1.0,-10.0,2.0,-6.0,103.0,0.0,5.0,,16,1jia4yj2,,,,,0,16,5.0,5,,,,,,,12.0,1.0
16,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-7.0,5.0,-5.0,100.0,1.0,0.0,0.0,1,0.0,-7.0,5.0,-5.0,100.0,1.0,5.0,,17,1jia4yj2,,,,,0,17,5.0,5,,,,,,,12.0,1.0
17,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-5.0,8.0,-8.0,94.0,1.0,0.0,0.0,1,0.0,-5.0,8.0,-8.0,94.0,1.0,5.0,,18,1jia4yj2,,,,,0,18,5.0,5,,,,,,,12.0,1.0
18,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-12.0,0.0,0.0,97.0,0.0,1.0,0.0,1,0.0,-12.0,0.0,0.0,97.0,0.0,5.0,,19,1jia4yj2,,,,,0,19,5.0,5,,,,,,,12.0,1.0
19,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-12.0,6.0,-5.0,98.0,0.0,0.0,1.0,1,0.0,-12.0,6.0,-5.0,98.0,0.0,5.0,,20,1jia4yj2,,,,,0,20,5.0,5,,,,,,,12.0,1.0
20,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-8.0,7.0,-4.0,98.0,1.0,1.0,1.0,1,0.0,-8.0,7.0,-4.0,98.0,1.0,,,1,1jia4yj2,,,,,0,21,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
21,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-10.0,8.0,-1.0,94.0,1.0,0.0,0.0,1,0.0,-10.0,8.0,-1.0,94.0,1.0,,,2,1jia4yj2,,,,,0,22,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
22,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-10.0,3.0,-6.0,102.0,0.0,1.0,0.0,1,0.0,-10.0,3.0,-6.0,102.0,0.0,,,3,1jia4yj2,,,,,0,23,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
23,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,-1.0,-6.0,6.0,-3.0,104.0,1.0,0.0,0.0,1,-1.0,-6.0,6.0,-3.0,104.0,1.0,,,4,1jia4yj2,,,,,0,24,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
24,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,1.0,-6.0,96.0,0.0,0.0,1.0,1,0.0,-10.0,1.0,-6.0,96.0,0.0,,,5,1jia4yj2,,,,,0,25,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
25,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,3.0,6.0,93.0,1.0,1.0,1.0,1,0.0,-10.0,3.0,6.0,93.0,1.0,,,6,1jia4yj2,,,,,0,26,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
26,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,1.0,-4.0,101.0,0.0,0.0,1.0,1,0.0,-10.0,1.0,-4.0,101.0,0.0,,,7,1jia4yj2,,,,,0,27,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
27,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,-1.0,-12.0,6.0,0.0,105.0,0.0,1.0,0.0,1,-1.0,-12.0,6.0,0.0,105.0,0.0,,,8,1jia4yj2,,,,,0,28,2.0,2,0.0,0.0,1.0,1.0,0.0,00110,12.0,1.0
28,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-5.0,6.0,-3.0,96.0,1.0,1.0,1.0,1,0.0,-5.0,6.0,-3.0,96.0,1.0,,,9,1jia4yj2,,,,,0,29,1.0,1,0.0,0.0,0.0,1.0,0.0,00010,12.0,1.0
29,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,-2.0,-8.0,10.0,-3.0,95.0,1.0,0.0,0.0,1,-2.0,-8.0,10.0,-3.0,95.0,1.0,,,10,1jia4yj2,,,,,0,30,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
30,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,7.0,-11.0,96.0,0.0,0.0,1.0,1,0.0,-9.0,7.0,-11.0,96.0,0.0,,,11,1jia4yj2,,,,,0,31,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
31,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,0.0,-2.0,100.0,0.0,0.0,1.0,1,0.0,-10.0,0.0,-2.0,100.0,0.0,,,12,1jia4yj2,,,,,0,32,1.0,1,0.0,0.0,1.0,0.0,0.0,00100,12.0,1.0
32,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-8.0,8.0,-9.0,103.0,1.0,1.0,1.0,1,1.0,-8.0,8.0,-9.0,103.0,1.0,,,13,1jia4yj2,,,,,0,33,2.0,2,0.0,0.0,1.0,1.0,0.0,00110,12.0,1.0
33,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-12.0,3.0,-1.0,102.0,1.0,1.0,1.0,1,1.0,-12.0,3.0,-1.0,102.0,1.0,,,14,1jia4yj2,,,,,0,34,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
34,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-11.0,1.0,1.0,97.0,1.0,1.0,1.0,1,1.0,-11.0,1.0,1.0,97.0,1.0,,,15,1jia4yj2,,,,,0,35,2.0,2,0.0,0.0,1.0,1.0,0.0,00110,12.0,1.0
35,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-6.0,4.0,-5.0,93.0,1.0,0.0,0.0,1,0.0,-6.0,4.0,-5.0,93.0,1.0,,,16,1jia4yj2,,,,,0,36,1.0,1,0.0,0.0,0.0,1.0,0.0,00010,12.0,1.0
36,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-10.0,1.0,-1.0,96.0,0.0,1.0,0.0,1,0.0,-10.0,1.0,-1.0,96.0,0.0,,,17,1jia4yj2,,,,,0,37,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
37,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,2.0,-6.0,101.0,0.0,0.0,1.0,1,0.0,-10.0,2.0,-6.0,101.0,0.0,,,18,1jia4yj2,,,,,0,38,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
38,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-6.0,-1.0,-3.0,105.0,1.0,1.0,1.0,1,0.0,-6.0,-1.0,-3.0,105.0,1.0,,,19,1jia4yj2,,,,,0,39,1.0,1,0.0,0.0,0.0,1.0,0.0,00010,12.0,1.0
39,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-9.0,0.0,-7.0,95.0,0.0,1.0,0.0,1,0.0,-9.0,0.0,-7.0,95.0,0.0,,,20,1jia4yj2,,,,,0,40,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
40,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-1.0,-10.0,6.0,-8.0,90.0,0.0,0.0,1.0,1,-1.0,-10.0,6.0,-8.0,90.0,0.0,,,21,1jia4yj2,,,,,0,41,2.0,2,0.0,0.0,1.0,1.0,0.0,00110,12.0,1.0
41,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,0.0,-4.0,101.0,0.0,0.0,1.0,1,0.0,-9.0,0.0,-4.0,101.0,0.0,,,22,1jia4yj2,,,,,0,42,4.0,4,1.0,1.0,1.0,1.0,0.0,11110,12.0,1.0
42,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-11.0,3.0,-5.0,105.0,0.0,1.0,0.0,1,0.0,-11.0,3.0,-5.0,105.0,0.0,,,23,1jia4yj2,,,,,0,43,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
43,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,2.0,-8.0,99.0,0.0,0.0,1.0,1,0.0,-10.0,2.0,-8.0,99.0,0.0,,,24,1jia4yj2,,,,,0,44,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
44,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-9.0,3.0,-5.0,100.0,1.0,1.0,1.0,1,1.0,-9.0,3.0,-5.0,100.0,1.0,,,25,1jia4yj2,,,,,0,45,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
45,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-11.0,8.0,-1.0,102.0,1.0,1.0,1.0,1,1.0,-11.0,8.0,-1.0,102.0,1.0,,,26,1jia4yj2,,,,,0,46,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
46,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-11.0,8.0,-7.0,106.0,0.0,0.0,1.0,1,0.0,-11.0,8.0,-7.0,106.0,0.0,,,27,1jia4yj2,,,,,0,47,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
47,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-13.0,1.0,-8.0,105.0,0.0,0.0,1.0,1,0.0,-13.0,1.0,-8.0,105.0,0.0,,,28,1jia4yj2,,,,,0,48,3.0,3,0.0,1.0,1.0,1.0,0.0,01110,12.0,1.0
48,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-10.0,6.0,-7.0,106.0,0.0,0.0,1.0,1,0.0,-10.0,6.0,-7.0,106.0,0.0,,,29,1jia4yj2,,,,,0,49,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
49,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-12.0,4.0,-8.0,97.0,0.0,0.0,1.0,1,0.0,-12.0,4.0,-8.0,97.0,0.0,,,30,1jia4yj2,,,,,0,50,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
50,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-7.0,6.0,0.0,106.0,1.0,0.0,0.0,1,0.0,-7.0,6.0,0.0,106.0,1.0,,,31,1jia4yj2,,,,,0,51,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
51,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,1.0,-11.0,6.0,0.0,99.0,1.0,1.0,1.0,1,1.0,-11.0,6.0,0.0,99.0,1.0,,,32,1jia4yj2,,,,,0,52,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
52,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,2.0,-6.0,105.0,0.0,0.0,1.0,1,0.0,-9.0,2.0,-6.0,105.0,0.0,,,33,1jia4yj2,,,,,0,53,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
53,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-2.0,-12.0,4.0,-4.0,102.0,0.0,0.0,1.0,1,-2.0,-12.0,4.0,-4.0,102.0,0.0,,,34,1jia4yj2,,,,,0,54,1.0,1,0.0,0.0,0.0,1.0,0.0,00010,12.0,1.0
54,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,-1.0,-12.0,3.0,-8.0,96.0,0.0,0.0,1.0,1,-1.0,-12.0,3.0,-8.0,96.0,0.0,,,35,1jia4yj2,,,,,0,55,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
55,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,6.0,-5.0,99.0,1.0,1.0,1.0,1,0.0,-9.0,6.0,-5.0,99.0,1.0,,,36,1jia4yj2,,,,,0,56,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
56,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-11.0,8.0,-2.0,106.0,1.0,1.0,1.0,1,0.0,-11.0,8.0,-2.0,106.0,1.0,,,37,1jia4yj2,,,,,0,57,4.0,4,0.0,1.0,1.0,1.0,1.0,01111,12.0,1.0
57,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,11.0,-8.0,89.0,1.0,1.0,1.0,1,0.0,-9.0,11.0,-8.0,89.0,1.0,,,38,1jia4yj2,,,,,0,58,5.0,5,1.0,1.0,1.0,1.0,1.0,11111,12.0,1.0
58,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0.0,-9.0,0.0,-1.0,100.0,0.0,1.0,0.0,1,0.0,-9.0,0.0,-1.0,100.0,0.0,,,39,1jia4yj2,,,,,0,59,1.0,1,0.0,0.0,0.0,1.0,0.0,00010,12.0,1.0
59,1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0.0,-9.0,2.0,-2.0,107.0,1.0,1.0,1.0,1,0.0,-9.0,2.0,-2.0,107.0,1.0,,,40,1jia4yj2,,,,,0,60,2.0,2,0.0,0.0,1.0,1.0,0.0,00110,12.0,1.0
60,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-9.0,-1.0,-4.0,103.0,0.0,1.0,0.0,1,0.0,-9.0,-1.0,-4.0,103.0,0.0,5.0,,1,1jia4yj2,,,,,0,1,5.0,5,,,,,,,11.0,1.0
61,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-7.0,0.0,3.0,104.0,1.0,0.0,0.0,1,0.0,-7.0,0.0,3.0,104.0,1.0,5.0,,2,1jia4yj2,,,,,0,2,5.0,5,,,,,,,11.0,1.0
62,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-11.0,3.0,-6.0,101.0,0.0,0.0,1.0,1,0.0,-11.0,3.0,-6.0,101.0,0.0,5.0,,3,1jia4yj2,,,,,0,3,5.0,5,,,,,,,11.0,1.0
63,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-9.0,3.0,-7.0,106.0,1.0,1.0,1.0,1,0.0,-9.0,3.0,-7.0,106.0,1.0,5.0,,4,1jia4yj2,,,,,0,4,5.0,5,,,,,,,11.0,1.0
64,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,2.0,-13.0,5.0,-2.0,96.0,1.0,0.0,0.0,1,2.0,-13.0,5.0,-2.0,96.0,1.0,5.0,,5,1jia4yj2,,,,,0,5,5.0,5,,,,,,,11.0,1.0
65,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-11.0,7.0,4.0,97.0,1.0,0.0,0.0,1,0.0,-11.0,7.0,4.0,97.0,1.0,5.0,,6,1jia4yj2,,,,,0,6,5.0,5,,,,,,,11.0,1.0
66,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-5.0,9.0,2.0,95.0,1.0,1.0,1.0,1,0.0,-5.0,9.0,2.0,95.0,1.0,5.0,,7,1jia4yj2,,,,,0,7,5.0,5,,,,,,,11.0,1.0
67,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-10.0,4.0,-1.0,108.0,1.0,1.0,1.0,1,0.0,-10.0,4.0,-1.0,108.0,1.0,5.0,,8,1jia4yj2,,,,,0,8,5.0,5,,,,,,,11.0,1.0
68,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-9.0,5.0,-2.0,103.0,1.0,0.0,0.0,1,0.0,-9.0,5.0,-2.0,103.0,1.0,5.0,,9,1jia4yj2,,,,,0,9,5.0,5,,,,,,,11.0,1.0
69,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-11.0,8.0,-1.0,97.0,1.0,1.0,1.0,1,0.0,-11.0,8.0,-1.0,97.0,1.0,5.0,,10,1jia4yj2,,,,,0,10,5.0,5,,,,,,,11.0,1.0
70,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-7.0,8.0,-4.0,98.0,1.0,1.0,1.0,1,0.0,-7.0,8.0,-4.0,98.0,1.0,5.0,,11,1jia4yj2,,,,,0,11,5.0,5,,,,,,,11.0,1.0
71,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,1.0,-10.0,0.0,-3.0,91.0,0.0,1.0,0.0,1,1.0,-10.0,0.0,-3.0,91.0,0.0,5.0,,12,1jia4yj2,,,,,0,12,5.0,5,,,,,,,11.0,1.0
72,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-7.0,6.0,-5.0,105.0,1.0,1.0,1.0,1,0.0,-7.0,6.0,-5.0,105.0,1.0,5.0,,13,1jia4yj2,,,,,0,13,5.0,5,,,,,,,11.0,1.0
73,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-7.0,3.0,-11.0,98.0,0.0,1.0,0.0,1,0.0,-7.0,3.0,-11.0,98.0,0.0,5.0,,14,1jia4yj2,,,,,0,14,5.0,5,,,,,,,11.0,1.0
74,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-11.0,8.0,-8.0,100.0,0.0,1.0,0.0,1,0.0,-11.0,8.0,-8.0,100.0,0.0,5.0,,15,1jia4yj2,,,,,0,15,5.0,5,,,,,,,11.0,1.0
75,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,-1.0,-10.0,2.0,-6.0,103.0,0.0,0.0,1.0,1,-1.0,-10.0,2.0,-6.0,103.0,0.0,5.0,,16,1jia4yj2,,,,,0,16,5.0,5,,,,,,,11.0,1.0
76,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,0.0,0.0,-7.0,5.0,-5.0,100.0,1.0,0.0,0.0,1,0.0,-7.0,5.0,-5.0,100.0,1.0,5.0,,17,1jia4yj2,,,,,0,17,5.0,5,,,,,,,11.0,1.0
77,2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0.0,-5.0,8.0,-8.0,94.0,1.0,1.0,1.0,1,0.0,-5.0,8.0,-8.0,94.0,1.0,5.0,,18,1jia4yj2,,,,,0,18,5.0,5,,,,,,,11.0,1.0
